PrecoUnitario|Quantidade|Data:ALFA|Pais:ALFA|Cidade:ALFA|Empresa:ALFA|Cliente:ALFA|CEP:ALFA|Categoria:ALFA|Produto:ALFA
9,65|6|1997-05-01 00:00:00.000|UK|London|Seven Seas Imports|SEVES|OX15 4NB|8|Jack's New England Clam Chowder
31,00|2|1997-05-01 00:00:00.000|Sweden|Luleå|Berglunds snabbköp|BERGS|S-958 22|8|Ikura
25,89|10|1997-05-01 00:00:00.000|Sweden|Luleå|Berglunds snabbköp|BERGS|S-958 22|8|Nord-Ost Matjeshering
46,00|60|1997-05-01 00:00:00.000|Sweden|Luleå|Berglunds snabbköp|BERGS|S-958 22|1|Ipoh Coffee
7,45|15|1997-05-01 00:00:00.000|Sweden|Luleå|Berglunds snabbköp|BERGS|S-958 22|6|Tourtière
19,00|30|1997-05-02 00:00:00.000|France|Marseille|Bon app'|BONAP|13008|8|Inlagd Sill
18,40|15|1997-05-02 00:00:00.000|France|Marseille|Bon app'|BONAP|13008|8|Boston Crab Meat
18,00|8|1997-05-05 00:00:00.000|Finland|Oulu|Wartian Herkku|WARTH|90110|1|Chai
6,00|10|1997-05-05 00:00:00.000|Finland|Oulu|Wartian Herkku|WARTH|90110|8|Konbu
38,00|30|1997-05-05 00:00:00.000|Finland|Oulu|Wartian Herkku|WARTH|90110|5|Gnocchi di nonna Alice
22,00|50|1997-05-05 00:00:00.000|Germany|Cunewalde|QUICK-Stop|QUICK|01307|2|Chef Anton's Cajun Seasoning
19,00|30|1997-05-05 00:00:00.000|Germany|Cunewalde|QUICK-Stop|QUICK|01307|8|Inlagd Sill
21,00|3|1997-05-06 00:00:00.000|USA|Eugene|Great Lakes Food Market|GREAL|97403|4|Queso Cabrales
2,50|8|1997-05-06 00:00:00.000|USA|Eugene|Great Lakes Food Market|GREAL|97403|4|Geitost
34,80|9|1997-05-06 00:00:00.000|USA|Eugene|Great Lakes Food Market|GREAL|97403|4|Mozzarella di Giovanni
24,00|14|1997-05-07 00:00:00.000|Belgium|Bruxelles|Maison Dewey|MAISD|B-1180|6|Pâté chinois
12,50|20|1997-05-07 00:00:00.000|Belgium|Bruxelles|Maison Dewey|MAISD|B-1180|3|Scottish Longbreads
36,00|10|1997-05-07 00:00:00.000|Belgium|Bruxelles|Maison Dewey|MAISD|B-1180|4|Gudbrandsdalsost
39,00|40|1997-05-08 00:00:00.000|Austria|Salzburg|Piccolo und mehr|PICCO|5020|6|Alice Mutton
46,00|25|1997-05-08 00:00:00.000|Austria|Salzburg|Piccolo und mehr|PICCO|5020|1|Ipoh Coffee
28,50|20|1997-05-08 00:00:00.000|Austria|Salzburg|Piccolo und mehr|PICCO|5020|2|Sirop d'érable
18,00|50|1997-05-08 00:00:00.000|Austria|Salzburg|Piccolo und mehr|PICCO|5020|1|Lakkalikööri
55,00|2|1997-05-08 00:00:00.000|Argentina|Buenos Aires|Océano Atlántico Ltda,|OCEAN|1010|4|Raclette Courdavault
25,89|15|1997-05-09 00:00:00.000|UK|London|Eastern Connection|EASTC|WX3 6FW|8|Nord-Ost Matjeshering
17,00|24|1997-05-09 00:00:00.000|UK|London|Eastern Connection|EASTC|WX3 6FW|2|Louisiana Hot Spiced Okra
22,00|50|1997-05-12 00:00:00.000|Sweden|Bräcke|Folk och fä HB|FOLKO|S-844 67|2|Chef Anton's Cajun Seasoning
34,80|24|1997-05-12 00:00:00.000|Sweden|Bräcke|Folk och fä HB|FOLKO|S-844 67|4|Mozzarella di Giovanni
15,00|24|1997-05-12 00:00:00.000|Sweden|Bräcke|Folk och fä HB|FOLKO|S-844 67|8|Röd Kaviar
25,89|10|1997-05-12 00:00:00.000|Germany|Frankfurt a,M,|Lehmanns Marktstand|LEHMS|60528|8|Nord-Ost Matjeshering
18,40|10|1997-05-12 00:00:00.000|Germany|Frankfurt a,M,|Lehmanns Marktstand|LEHMS|60528|8|Boston Crab Meat
7,45|10|1997-05-12 00:00:00.000|Germany|Frankfurt a,M,|Lehmanns Marktstand|LEHMS|60528|6|Tourtière
21,00|50|1997-05-13 00:00:00.000|Mexico|Mexico D,F,|Antonio Moreno Taquería|ANTON|05023|4|Queso Cabrales
18,40|10|1997-05-13 00:00:00.000|Mexico|Mexico D,F,|Antonio Moreno Taquería|ANTON|05023|8|Boston Crab Meat
19,50|5|1997-05-13 00:00:00.000|Mexico|Mexico D,F,|Antonio Moreno Taquería|ANTON|05023|5|Ravioli Angelo
55,00|15|1997-05-13 00:00:00.000|Mexico|Mexico D,F,|Antonio Moreno Taquería|ANTON|05023|4|Raclette Courdavault
38,00|15|1997-05-14 00:00:00.000|Germany|Frankfurt a,M,|Lehmanns Marktstand|LEHMS|60528|4|Queso Manchego La Pastora
12,50|20|1997-05-14 00:00:00.000|Germany|Frankfurt a,M,|Lehmanns Marktstand|LEHMS|60528|4|Gorgonzola Telino
2,50|30|1997-05-14 00:00:00.000|Germany|Frankfurt a,M,|Lehmanns Marktstand|LEHMS|60528|4|Geitost
34,00|35|1997-05-14 00:00:00.000|Germany|Frankfurt a,M,|Lehmanns Marktstand|LEHMS|60528|4|Camembert Pierrot
12,50|30|1997-05-14 00:00:00.000|Switzerland|Genève|Richter Supermarkt|RICSU|1203|4|Gorgonzola Telino
53,00|6|1997-05-14 00:00:00.000|Switzerland|Genève|Richter Supermarkt|RICSU|1203|7|Manjimup Dried Apples
13,25|20|1997-05-14 00:00:00.000|Switzerland|Genève|Richter Supermarkt|RICSU|1203|8|Escargots de Bourgogne
34,80|21|1997-05-14 00:00:00.000|Switzerland|Genève|Richter Supermarkt|RICSU|1203|4|Mozzarella di Giovanni
15,00|9|1997-05-14 00:00:00.000|Switzerland|Genève|Richter Supermarkt|RICSU|1203|8|Röd Kaviar
15,00|7|1997-05-15 00:00:00.000|UK|London|B's Beverages|BSBEV|EC2 5NT|1|Outback Lager
34,80|1|1997-05-15 00:00:00.000|UK|London|B's Beverages|BSBEV|EC2 5NT|4|Mozzarella di Giovanni
6,00|8|1997-05-16 00:00:00.000|UK|London|B's Beverages|BSBEV|EC2 5NT|8|Konbu
10,00|15|1997-05-16 00:00:00.000|UK|London|B's Beverages|BSBEV|EC2 5NT|3|Sir Rodney's Scones
2,50|15|1997-05-16 00:00:00.000|UK|London|B's Beverages|BSBEV|EC2 5NT|4|Geitost
20,00|6|1997-05-16 00:00:00.000|UK|London|B's Beverages|BSBEV|EC2 5NT|3|Maxilaku
10,00|60|1997-05-19 00:00:00.000|Germany|Cunewalde|QUICK-Stop|QUICK|01307|2|Aniseed Syrup
31,23|40|1997-05-19 00:00:00.000|Germany|Cunewalde|QUICK-Stop|QUICK|01307|3|Gumbär Gummibärchen
263,50|30|1997-05-19 00:00:00.000|Germany|Cunewalde|QUICK-Stop|QUICK|01307|1|Côte de Blaye
12,50|35|1997-05-19 00:00:00.000|Germany|Cunewalde|QUICK-Stop|QUICK|01307|3|Scottish Longbreads
4,50|35|1997-05-19 00:00:00.000|Brazil|Rio de Janeiro|Hanari Carnes|HANAR|05454-876|1|Guaraná Fantástica
263,50|4|1997-05-19 00:00:00.000|Brazil|Rio de Janeiro|Hanari Carnes|HANAR|05454-876|1|Côte de Blaye
21,05|36|1997-05-19 00:00:00.000|Brazil|Rio de Janeiro|Hanari Carnes|HANAR|05454-876|2|Louisiana Fiery Hot Pepper Sauce
21,50|9|1997-05-19 00:00:00.000|Brazil|Rio de Janeiro|Hanari Carnes|HANAR|05454-876|4|Flotemysost
21,00|15|1997-05-20 00:00:00.000|Germany|Brandenburg|Königlich Essen|KOENE|14776|4|Queso Cabrales
7,45|24|1997-05-20 00:00:00.000|Germany|Brandenburg|Königlich Essen|KOENE|14776|6|Tourtière
38,00|30|1997-05-21 00:00:00.000|Venezuela|Barquisimeto|LILA-Supermercado|LILAS|3508|4|Queso Manchego La Pastora
9,00|70|1997-05-21 00:00:00.000|Venezuela|Barquisimeto|LILA-Supermercado|LILAS|3508|5|Tunnbröd
45,60|7|1997-05-21 00:00:00.000|USA|Portland|Lonesome Pine Restaurant|LONEP|97219|7|Rössle Sauerkraut
14,00|7|1997-05-21 00:00:00.000|USA|Portland|Lonesome Pine Restaurant|LONEP|97219|1|Laughing Lumberjack Lager
21,00|10|1997-05-22 00:00:00.000|USA|Walla Walla|Lazy K Kountry Store|LAZYK|99362|4|Queso Cabrales
30,00|10|1997-05-23 00:00:00.000|France|Lyon|Victuailles en stock|VICTE|69004|7|Uncle Bob's Organic Dried Pears
18,00|30|1997-05-23 00:00:00.000|France|Lyon|Victuailles en stock|VICTE|69004|1|Steeleye Stout
49,30|40|1997-05-23 00:00:00.000|France|Lyon|Victuailles en stock|VICTE|69004|3|Tarte au sucre
32,00|24|1997-05-23 00:00:00.000|UK|London|Seven Seas Imports|SEVES|OX15 4NB|4|Mascarpone Fabioli
19,00|60|1997-05-23 00:00:00.000|UK|London|Seven Seas Imports|SEVES|OX15 4NB|8|Inlagd Sill
14,00|10|1997-05-26 00:00:00.000|Germany|Münster|Toms Spezialitäten|TOMSP|44087|1|Sasquatch Ale
9,65|14|1997-05-26 00:00:00.000|Germany|Münster|Toms Spezialitäten|TOMSP|44087|8|Jack's New England Clam Chowder
12,50|55|1997-05-27 00:00:00.000|Germany|Cunewalde|QUICK-Stop|QUICK|01307|4|Gorgonzola Telino
9,50|100|1997-05-27 00:00:00.000|Germany|Cunewalde|QUICK-Stop|QUICK|01307|8|Rogede sild
53,00|48|1997-05-27 00:00:00.000|Germany|Cunewalde|QUICK-Stop|QUICK|01307|7|Manjimup Dried Apples
39,00|8|1997-05-28 00:00:00.000|Spain|Sevilla|Godos Cocina Típica|GODOS|41101|6|Alice Mutton
9,20|10|1997-05-28 00:00:00.000|Spain|Sevilla|Godos Cocina Típica|GODOS|41101|3|Teatime Chocolate Biscuits
10,00|6|1997-05-28 00:00:00.000|Spain|Sevilla|Godos Cocina Típica|GODOS|41101|3|Sir Rodney's Scones
28,50|10|1997-05-28 00:00:00.000|Spain|Sevilla|Godos Cocina Típica|GODOS|41101|2|Sirop d'érable
17,45|40|1997-05-28 00:00:00.000|Portugal|Lisboa|Furia Bacalhau e Frutos do Mar|FURIB|1675|3|Pavlova
18,00|20|1997-05-28 00:00:00.000|Portugal|Lisboa|Furia Bacalhau e Frutos do Mar|FURIB|1675|1|Steeleye Stout
19,45|40|1997-05-28 00:00:00.000|Portugal|Lisboa|Furia Bacalhau e Frutos do Mar|FURIB|1675|2|Gula Malacca
36,00|18|1997-05-29 00:00:00.000|Venezuela|San Cristóbal|HILARION-Abastos|HILAA|5022|4|Gudbrandsdalsost
7,75|30|1997-05-29 00:00:00.000|Venezuela|San Cristóbal|HILARION-Abastos|HILAA|5022|1|Rhönbräu Klosterbier
21,00|15|1997-05-30 00:00:00.000|Finland|Oulu|Wartian Herkku|WARTH|90110|4|Queso Cabrales
17,45|14|1997-05-30 00:00:00.000|Finland|Oulu|Wartian Herkku|WARTH|90110|3|Pavlova
21,00|24|1997-05-30 00:00:00.000|Finland|Oulu|Wartian Herkku|WARTH|90110|5|Gustaf's Knäckebröd
12,50|30|1997-05-30 00:00:00.000|Finland|Oulu|Wartian Herkku|WARTH|90110|4|Gorgonzola Telino
18,00|6|1997-05-30 00:00:00.000|Finland|Oulu|Wartian Herkku|WARTH|90110|1|Steeleye Stout
17,45|30|1997-05-30 00:00:00.000|Germany|Köln|Ottilies Käseladen|OTTIK|50739|3|Pavlova
9,00|20|1997-05-30 00:00:00.000|Germany|Köln|Ottilies Käseladen|OTTIK|50739|5|Tunnbröd
49,30|20|1997-05-30 00:00:00.000|Germany|Köln|Ottilies Käseladen|OTTIK|50739|3|Tarte au sucre
13,00|10|1997-05-30 00:00:00.000|Germany|Köln|Ottilies Käseladen|OTTIK|50739|2|Original Frankfurter grüne Soße
23,25|30|1997-06-02 00:00:00.000|USA|Boise|Save-a-lot Markets|SAVEA|83720|7|Tofu
9,20|35|1997-06-02 00:00:00.000|USA|Boise|Save-a-lot Markets|SAVEA|83720|3|Teatime Chocolate Biscuits
4,50|18|1997-06-02 00:00:00.000|USA|Boise|Save-a-lot Markets|SAVEA|83720|1|Guaraná Fantástica
53,00|20|1997-06-02 00:00:00.000|USA|Boise|Save-a-lot Markets|SAVEA|83720|7|Manjimup Dried Apples
38,00|40|1997-06-02 00:00:00.000|USA|Boise|Save-a-lot Markets|SAVEA|83720|5|Gnocchi di nonna Alice
34,80|24|1997-06-03 00:00:00.000|Denmark|Kobenhavn|Simons bistro|SIMOB|1734|4|Mozzarella di Giovanni
33,25|30|1997-06-03 00:00:00.000|Germany|Frankfurt a,M,|Lehmanns Marktstand|LEHMS|60528|5|Wimmers gute Semmelknödel
7,75|20|1997-06-03 00:00:00.000|Germany|Frankfurt a,M,|Lehmanns Marktstand|LEHMS|60528|1|Rhönbräu Klosterbier
9,50|25|1997-06-04 00:00:00.000|UK|London|Around the Horn|AROUT|WA1 1DP|3|Zaanse koeken
53,00|20|1997-06-04 00:00:00.000|UK|London|Around the Horn|AROUT|WA1 1DP|7|Manjimup Dried Apples
7,00|30|1997-06-04 00:00:00.000|UK|London|Around the Horn|AROUT|WA1 1DP|5|Filo Mix
32,80|18|1997-06-04 00:00:00.000|UK|London|Around the Horn|AROUT|WA1 1DP|6|Perth Pasties
15,00|3|1997-06-04 00:00:00.000|UK|London|Around the Horn|AROUT|WA1 1DP|8|Röd Kaviar
9,65|12|1997-06-05 00:00:00.000|France|Strasbourg|Blondesddsl père et fils|BLONP|67000|8|Jack's New England Clam Chowder
24,00|18|1997-06-05 00:00:00.000|France|Strasbourg|Blondesddsl père et fils|BLONP|67000|6|Pâté chinois
25,89|20|1997-06-06 00:00:00.000|Germany|München|Frankenversand|FRANK|80805|8|Nord-Ost Matjeshering
49,30|15|1997-06-06 00:00:00.000|Germany|München|Frankenversand|FRANK|80805|3|Tarte au sucre
19,45|10|1997-06-06 00:00:00.000|Sweden|Bräcke|Folk och fä HB|FOLKO|S-844 67|2|Gula Malacca
53,00|50|1997-06-06 00:00:00.000|Sweden|Bräcke|Folk och fä HB|FOLKO|S-844 67|7|Manjimup Dried Apples
2,50|20|1997-06-09 00:00:00.000|Italy|Reggio Emilia|Reggiani Caseifici|REGGC|42100|4|Geitost
49,30|10|1997-06-09 00:00:00.000|Italy|Reggio Emilia|Reggiani Caseifici|REGGC|42100|3|Tarte au sucre
19,00|25|1997-06-10 00:00:00.000|Brazil|Rio de Janeiro|Ricardo Adocicados|RICAR|02389-890|8|Inlagd Sill
7,00|70|1997-06-10 00:00:00.000|Brazil|Rio de Janeiro|Ricardo Adocicados|RICAR|02389-890|5|Filo Mix
39,00|16|1997-06-10 00:00:00.000|USA|Albuquerque|Rattlesnake Canyon Grocery|RATTC|87110|6|Alice Mutton
12,50|6|1997-06-10 00:00:00.000|USA|Albuquerque|Rattlesnake Canyon Grocery|RATTC|87110|4|Gorgonzola Telino
24,00|25|1997-06-10 00:00:00.000|USA|Albuquerque|Rattlesnake Canyon Grocery|RATTC|87110|6|Pâté chinois
4,50|25|1997-06-11 00:00:00.000|Canada|Montréal|Mère Paillarde|MEREP|H1J 1C3|1|Guaraná Fantástica
33,25|18|1997-06-11 00:00:00.000|Canada|Montréal|Mère Paillarde|MEREP|H1J 1C3|5|Wimmers gute Semmelknödel
21,00|35|1997-06-12 00:00:00.000|France|Strasbourg|Blondesddsl père et fils|BLONP|67000|4|Queso Cabrales
62,50|18|1997-06-12 00:00:00.000|France|Strasbourg|Blondesddsl père et fils|BLONP|67000|8|Carnarvon Tigers
18,00|10|1997-06-12 00:00:00.000|France|Strasbourg|Blondesddsl père et fils|BLONP|67000|1|Lakkalikööri
12,50|60|1997-06-12 00:00:00.000|Ireland|Cork|Hungry Owl All-Night Grocers|HUNGO|NULL|4|Gorgonzola Telino
53,00|3|1997-06-12 00:00:00.000|Ireland|Cork|Hungry Owl All-Night Grocers|HUNGO|NULL|7|Manjimup Dried Apples
55,00|40|1997-06-12 00:00:00.000|Ireland|Cork|Hungry Owl All-Night Grocers|HUNGO|NULL|4|Raclette Courdavault
31,00|5|1997-06-13 00:00:00.000|Spain|Barcelona|Galería del gastrónomo|GALED|08022|8|Ikura
12,50|35|1997-06-16 00:00:00.000|USA|Albuquerque|Rattlesnake Canyon Grocery|RATTC|87110|4|Gorgonzola Telino
18,00|30|1997-06-16 00:00:00.000|USA|Albuquerque|Rattlesnake Canyon Grocery|RATTC|87110|1|Lakkalikööri
21,00|15|1997-06-17 00:00:00.000|Canada|Montréal|Mère Paillarde|MEREP|H1J 1C3|4|Queso Cabrales
38,00|60|1997-06-17 00:00:00.000|Canada|Montréal|Mère Paillarde|MEREP|H1J 1C3|5|Gnocchi di nonna Alice
23,25|11|1997-06-17 00:00:00.000|Austria|Graz|Ernst Handel|ERNSH|8010|7|Tofu
14,00|28|1997-06-17 00:00:00.000|Austria|Graz|Ernst Handel|ERNSH|8010|5|Singaporean Hokkien Fried Mee
17,45|12|1997-06-18 00:00:00.000|Sweden|Luleå|Berglunds snabbköp|BERGS|S-958 22|3|Pavlova
32,00|10|1997-06-18 00:00:00.000|Sweden|Luleå|Berglunds snabbköp|BERGS|S-958 22|4|Mascarpone Fabioli
18,40|50|1997-06-18 00:00:00.000|Sweden|Luleå|Berglunds snabbköp|BERGS|S-958 22|8|Boston Crab Meat
7,75|15|1997-06-18 00:00:00.000|Sweden|Luleå|Berglunds snabbköp|BERGS|S-958 22|1|Rhönbräu Klosterbier
39,00|18|1997-06-19 00:00:00.000|Mexico|Mexico D,F,|Antonio Moreno Taquería|ANTON|05023|6|Alice Mutton
14,00|40|1997-06-19 00:00:00.000|Mexico|Mexico D,F,|Antonio Moreno Taquería|ANTON|05023|1|Sasquatch Ale
32,80|25|1997-06-19 00:00:00.000|Mexico|Mexico D,F,|Antonio Moreno Taquería|ANTON|05023|6|Perth Pasties
2,50|14|1997-06-19 00:00:00.000|USA|Kirkland|Trail's Head Gourmet Provisioners|TRAIH|98034|4|Geitost
18,40|2|1997-06-19 00:00:00.000|USA|Kirkland|Trail's Head Gourmet Provisioners|TRAIH|98034|8|Boston Crab Meat
49,30|10|1997-06-19 00:00:00.000|USA|Kirkland|Trail's Head Gourmet Provisioners|TRAIH|98034|3|Tarte au sucre
33,25|6|1997-06-19 00:00:00.000|USA|Kirkland|Trail's Head Gourmet Provisioners|TRAIH|98034|5|Wimmers gute Semmelknödel
55,00|12|1997-06-20 00:00:00.000|Germany|Leipzig|Morgenstern Gesundkost|MORGK|04179|4|Raclette Courdavault
43,90|6|1997-06-20 00:00:00.000|Germany|Leipzig|Morgenstern Gesundkost|MORGK|04179|2|Vegie-spread
34,80|30|1997-06-20 00:00:00.000|Germany|Leipzig|Morgenstern Gesundkost|MORGK|04179|4|Mozzarella di Giovanni
18,00|10|1997-06-20 00:00:00.000|Germany|Leipzig|Morgenstern Gesundkost|MORGK|04179|1|Lakkalikööri
18,00|10|1997-06-23 00:00:00.000|Mexico|Mexico D,F,|Tortuga Restaurante|TORTU|05033|1|Chai
12,50|20|1997-06-23 00:00:00.000|Mexico|Mexico D,F,|Tortuga Restaurante|TORTU|05033|4|Gorgonzola Telino
19,45|21|1997-06-23 00:00:00.000|Mexico|Mexico D,F,|Tortuga Restaurante|TORTU|05033|2|Gula Malacca
18,00|10|1997-06-23 00:00:00.000|USA|Kirkland|Trail's Head Gourmet Provisioners|TRAIH|98034|1|Chartreuse verte
7,75|20|1997-06-23 00:00:00.000|USA|Kirkland|Trail's Head Gourmet Provisioners|TRAIH|98034|1|Rhönbräu Klosterbier
13,00|18|1997-06-23 00:00:00.000|USA|Kirkland|Trail's Head Gourmet Provisioners|TRAIH|98034|2|Original Frankfurter grüne Soße
18,00|20|1997-06-24 00:00:00.000|UK|London|B's Beverages|BSBEV|EC2 5NT|1|Steeleye Stout
19,50|6|1997-06-24 00:00:00.000|UK|London|B's Beverages|BSBEV|EC2 5NT|5|Ravioli Angelo
15,50|10|1997-06-25 00:00:00.000|USA|San Francisco|Let's Stop N Shop|LETSS|94117|2|Genen Shouyu
7,75|21|1997-06-25 00:00:00.000|USA|San Francisco|Let's Stop N Shop|LETSS|94117|1|Rhönbräu Klosterbier
23,25|15|1997-06-26 00:00:00.000|Germany|Köln|Ottilies Käseladen|OTTIK|50739|7|Tofu
9,65|9|1997-06-26 00:00:00.000|Germany|Köln|Ottilies Käseladen|OTTIK|50739|8|Jack's New England Clam Chowder
21,05|30|1997-06-26 00:00:00.000|Germany|Köln|Ottilies Käseladen|OTTIK|50739|2|Louisiana Fiery Hot Pepper Sauce
7,75|50|1997-06-26 00:00:00.000|Brazil|Sao Paulo|Familia Arquibaldo|FAMIA|05442-030|1|Rhönbräu Klosterbier
19,50|4|1997-06-27 00:00:00.000|Germany|Mannheim|Blauer See Delikatessen|BLAUS|68306|5|Ravioli Angelo
18,00|14|1997-06-27 00:00:00.000|Germany|Mannheim|Blauer See Delikatessen|BLAUS|68306|1|Lakkalikööri
123,79|10|1997-06-30 00:00:00.000|Finland|Oulu|Wartian Herkku|WARTH|90110|6|Thüringer Rostbratwurst
34,00|24|1997-06-30 00:00:00.000|Finland|Oulu|Wartian Herkku|WARTH|90110|4|Camembert Pierrot
36,00|10|1997-06-30 00:00:00.000|Finland|Oulu|Wartian Herkku|WARTH|90110|4|Gudbrandsdalsost
12,50|50|1997-06-30 00:00:00.000|France|Strasbourg|Blondesddsl père et fils|BLONP|67000|4|Gorgonzola Telino
9,50|15|1997-07-01 00:00:00.000|Brazil|Resende|Wellington Importadora|WELLI|08737-363|3|Zaanse koeken
7,00|4|1997-07-02 00:00:00.000|Italy|Reggio Emilia|Reggiani Caseifici|REGGC|42100|5|Filo Mix
31,23|6|1997-07-02 00:00:00.000|Brazil|Rio de Janeiro|Que Delícia|QUEDE|02389-673|3|Gumbär Gummibärchen
18,00|20|1997-07-02 00:00:00.000|Brazil|Rio de Janeiro|Que Delícia|QUEDE|02389-673|1|Steeleye Stout
13,00|20|1997-07-02 00:00:00.000|Brazil|Rio de Janeiro|Que Delícia|QUEDE|02389-673|2|Original Frankfurter grüne Soße
62,50|40|1997-07-03 00:00:00.000|Germany|Cunewalde|QUICK-Stop|QUICK|01307|8|Carnarvon Tigers
14,00|100|1997-07-03 00:00:00.000|Germany|Cunewalde|QUICK-Stop|QUICK|01307|5|Singaporean Hokkien Fried Mee
18,00|4|1997-07-04 00:00:00.000|USA|Eugene|Great Lakes Food Market|GREAL|97403|1|Steeleye Stout
18,00|20|1997-07-07 00:00:00.000|Canada|Montréal|Mère Paillarde|MEREP|H1J 1C3|1|Chai
13,00|60|1997-07-07 00:00:00.000|Canada|Montréal|Mère Paillarde|MEREP|H1J 1C3|2|Original Frankfurter grüne Soße
10,00|14|1997-07-07 00:00:00.000|Denmark|Århus|Vaffeljernet|VAFFE|8200|2|Aniseed Syrup
30,00|10|1997-07-07 00:00:00.000|Denmark|Århus|Vaffeljernet|VAFFE|8200|7|Uncle Bob's Organic Dried Pears
7,45|50|1997-07-07 00:00:00.000|Denmark|Århus|Vaffeljernet|VAFFE|8200|6|Tourtière
15,50|25|1997-07-08 00:00:00.000|Germany|Frankfurt a,M,|Lehmanns Marktstand|LEHMS|60528|2|Genen Shouyu
31,23|5|1997-07-08 00:00:00.000|Germany|Frankfurt a,M,|Lehmanns Marktstand|LEHMS|60528|3|Gumbär Gummibärchen
81,00|21|1997-07-09 00:00:00.000|Germany|Frankfurt a,M,|Lehmanns Marktstand|LEHMS|60528|3|Sir Rodney's Marmalade
36,00|20|1997-07-09 00:00:00.000|Germany|Frankfurt a,M,|Lehmanns Marktstand|LEHMS|60528|4|Gudbrandsdalsost
18,00|4|1997-07-09 00:00:00.000|Germany|Frankfurt a,M,|Lehmanns Marktstand|LEHMS|60528|1|Lakkalikööri
7,00|24|1997-07-09 00:00:00.000|USA|Anchorage|Old World Delicatessen|OLDWO|99508|5|Filo Mix
13,25|30|1997-07-09 00:00:00.000|USA|Anchorage|Old World Delicatessen|OLDWO|99508|8|Escargots de Bourgogne
18,00|30|1997-07-10 00:00:00.000|Austria|Graz|Ernst Handel|ERNSH|8010|1|Steeleye Stout
28,50|120|1997-07-10 00:00:00.000|Austria|Graz|Ernst Handel|ERNSH|8010|2|Sirop d'érable
36,00|65|1997-07-10 00:00:00.000|Austria|Graz|Ernst Handel|ERNSH|8010|4|Gudbrandsdalsost
38,00|5|1997-07-11 00:00:00.000|USA|Seattle|White Clover Markets|WHITC|98128|5|Gnocchi di nonna Alice
43,90|24|1997-07-11 00:00:00.000|USA|Seattle|White Clover Markets|WHITC|98128|2|Vegie-spread
7,75|30|1997-07-11 00:00:00.000|USA|Seattle|White Clover Markets|WHITC|98128|1|Rhönbräu Klosterbier
4,50|35|1997-07-11 00:00:00.000|Austria|Salzburg|Piccolo und mehr|PICCO|5020|1|Guaraná Fantástica
19,50|20|1997-07-11 00:00:00.000|Austria|Salzburg|Piccolo und mehr|PICCO|5020|5|Ravioli Angelo
21,05|12|1997-07-11 00:00:00.000|Austria|Salzburg|Piccolo und mehr|PICCO|5020|2|Louisiana Fiery Hot Pepper Sauce
43,90|50|1997-07-14 00:00:00.000|USA|Albuquerque|Rattlesnake Canyon Grocery|RATTC|87110|3|Schoggi Schokolade
21,50|9|1997-07-14 00:00:00.000|USA|Albuquerque|Rattlesnake Canyon Grocery|RATTC|87110|4|Flotemysost
49,30|10|1997-07-15 00:00:00.000|UK|London|B's Beverages|BSBEV|EC2 5NT|3|Tarte au sucre
7,45|4|1997-07-16 00:00:00.000|USA|Elgin|Hungry Coyote Import Store|HUNGC|97827|6|Tourtière
15,00|30|1997-07-16 00:00:00.000|USA|Elgin|Hungry Coyote Import Store|HUNGC|97827|8|Röd Kaviar
6,00|60|1997-07-16 00:00:00.000|Venezuela|San Cristóbal|HILARION-Abastos|HILAA|5022|8|Konbu
55,00|35|1997-07-16 00:00:00.000|Venezuela|San Cristóbal|HILARION-Abastos|HILAA|5022|4|Raclette Courdavault
13,00|5|1997-07-17 00:00:00.000|Denmark|Århus|Vaffeljernet|VAFFE|8200|2|Original Frankfurter grüne Soße
21,00|48|1997-07-18 00:00:00.000|USA|Boise|Save-a-lot Markets|SAVEA|83720|5|Gustaf's Knäckebröd
20,00|25|1997-07-18 00:00:00.000|USA|Boise|Save-a-lot Markets|SAVEA|83720|3|Maxilaku
12,75|6|1997-07-18 00:00:00.000|Portugal|Lisboa|Furia Bacalhau e Frutos do Mar|FURIB|1675|3|Chocolade
18,00|10|1997-07-18 00:00:00.000|Portugal|Lisboa|Furia Bacalhau e Frutos do Mar|FURIB|1675|1|Lakkalikööri
17,45|30|1997-07-21 00:00:00.000|Canada|Montréal|Mère Paillarde|MEREP|H1J 1C3|3|Pavlova
55,00|20|1997-07-21 00:00:00.000|Canada|Montréal|Mère Paillarde|MEREP|H1J 1C3|4|Raclette Courdavault
34,00|70|1997-07-21 00:00:00.000|Canada|Montréal|Mère Paillarde|MEREP|H1J 1C3|4|Camembert Pierrot
21,50|15|1997-07-21 00:00:00.000|Canada|Montréal|Mère Paillarde|MEREP|H1J 1C3|4|Flotemysost
22,00|20|1997-07-22 00:00:00.000|Brazil|Sao Paulo|Tradição Hipermercados|TRADH|05634-030|2|Chef Anton's Cajun Seasoning
24,00|20|1997-07-22 00:00:00.000|Brazil|Sao Paulo|Tradição Hipermercados|TRADH|05634-030|6|Pâté chinois
49,30|10|1997-07-22 00:00:00.000|Brazil|Sao Paulo|Tradição Hipermercados|TRADH|05634-030|3|Tarte au sucre
30,00|45|1997-07-22 00:00:00.000|USA|Boise|Save-a-lot Markets|SAVEA|83720|7|Uncle Bob's Organic Dried Pears
39,00|100|1997-07-22 00:00:00.000|USA|Boise|Save-a-lot Markets|SAVEA|83720|6|Alice Mutton
